,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Maturity
20,GOOG240920P00145000,2024-06-21 18:49:08+00:00,145.0,0.67,0.67,0.74,-0.19999999,-22.988504,11.0,5739.0,0.2973703076171874,False,REGULAR,USD,2024-09-20
21,GOOG240920P00150000,2024-06-21 19:52:48+00:00,150.0,0.95,0.96,1.04,-0.32,-25.19685,44.0,3834.0,0.2834544311523437,False,REGULAR,USD,2024-09-20
22,GOOG240920P00155000,2024-06-21 18:26:20+00:00,155.0,1.35,1.4,1.59,-0.5,-27.027025,8.0,2656.0,0.27747304565429687,False,REGULAR,USD,2024-09-20
23,GOOG240920P00160000,2024-06-21 19:42:05+00:00,160.0,1.96,2.02,2.25,-0.65999985,-25.190836,87.0,5514.0,0.2664868273925781,False,REGULAR,USD,2024-09-20
24,GOOG240920P00165000,2024-06-21 18:44:50+00:00,165.0,2.89,2.97,3.2,-0.8599999,-22.93333,234.0,3040.0,0.2578809564208985,False,REGULAR,USD,2024-09-20
25,GOOG240920P00170000,2024-06-21 19:49:16+00:00,170.0,4.33,4.2,6.45,-0.8699999,-16.730768,202.0,4915.0,0.31214066772460936,False,REGULAR,USD,2024-09-20
26,GOOG240920P00175000,2024-06-21 19:50:51+00:00,175.0,5.82,5.9,6.4,-1.3799996,-19.166662,191.0,3212.0,0.24976336181640624,False,REGULAR,USD,2024-09-20
27,GOOG240920P00180000,2024-06-21 19:47:08+00:00,180.0,7.75,8.0,8.4,-1.8500004,-19.270836,126.0,1978.0,0.23920438537597655,False,REGULAR,USD,2024-09-20
28,GOOG240920P00185000,2024-06-21 19:16:05+00:00,185.0,10.1,10.55,12.45,-2.5,-19.841269,80.0,368.0,0.2739330419921875,True,REGULAR,USD,2024-09-20
29,GOOG240920P00190000,2024-06-21 19:47:08+00:00,190.0,13.14,11.7,15.65,-2.5599995,-16.305729,4.0,55.0,0.2740551110839844,True,REGULAR,USD,2024-09-20
30,GOOG240920P00195000,2024-05-22 16:33:21+00:00,195.0,20.15,15.15,18.8,0.0,0.0,5.0,20.0,0.26142096008300786,True,REGULAR,USD,2024-09-20
31,GOOG240920P00200000,2024-06-12 13:40:57+00:00,200.0,20.47,20.5,21.6,0.0,0.0,10.0,12.0,0.21875781249999998,True,REGULAR,USD,2024-09-20
32,GOOG240920P00205000,2024-05-07 13:36:29+00:00,205.0,33.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,2024-09-20
33,GOOG240920P00210000,2024-06-13 14:20:15+00:00,210.0,31.78,27.5,30.75,0.0,0.0,1.0,0.0,0.23511507080078126,True,REGULAR,USD,2024-09-20
34,GOOG240920P00215000,2024-02-14 20:57:29+00:00,215.0,67.8,71.05,74.9,0.0,0.0,1.0,0.0,1.4066802127075198,True,REGULAR,USD,2024-09-20
35,GOOG240920P00220000,2024-04-30 13:33:13+00:00,220.0,51.9,45.0,45.9,0.0,0.0,1.0,0.0,0.5095874237060547,True,REGULAR,USD,2024-09-20
36,GOOG240920P00230000,2024-04-17 16:53:45+00:00,230.0,73.6,51.65,55.0,0.0,0.0,,0.0,0.5361374511718751,True,REGULAR,USD,2024-09-20
0,GOOG241018P00070000,2024-06-05 14:46:39+00:00,70.0,0.01,0.0,1.92,0.0,0.0,1.0,61.0,0.9516606396484374,False,REGULAR,USD,2024-10-18
1,GOOG241018P00075000,2024-04-29 18:24:08+00:00,75.0,0.05,0.0,0.18,0.0,0.0,1.0,3.0,0.6250037500000001,False,REGULAR,USD,2024-10-18
2,GOOG241018P00080000,2024-06-21 14:56:06+00:00,80.0,0.05,0.01,0.1,0.030000001,150.00002,2.0,129.0,0.5507857421875001,False,REGULAR,USD,2024-10-18
3,GOOG241018P00085000,2024-04-19 18:19:43+00:00,85.0,0.23,0.03,0.11,0.0,0.0,5.0,7.0,0.52539537109375,False,REGULAR,USD,2024-10-18
4,GOOG241018P00090000,2024-06-20 15:23:04+00:00,90.0,0.03,0.01,0.1,0.0,0.0,1.0,81.0,0.5097705273437501,False,REGULAR,USD,2024-10-18
5,GOOG241018P00095000,2024-06-12 15:28:43+00:00,95.0,0.09,0.01,0.14,0.0,0.0,13.0,139.0,0.4931691308593751,False,REGULAR,USD,2024-10-18
6,GOOG241018P00100000,2024-06-21 14:19:49+00:00,100.0,0.11,0.05,0.16,0.0,0.0,10.0,73.0,0.46582565429687506,False,REGULAR,USD,2024-10-18
7,GOOG241018P00105000,2024-06-10 15:41:50+00:00,105.0,0.17,0.07,0.19,0.0,0.0,20.0,259.0,0.4409235595703125,False,REGULAR,USD,2024-10-18
8,GOOG241018P00110000,2024-06-21 18:56:06+00:00,110.0,0.17,0.0,0.22,0.010000005,6.250004,30.0,262.0,0.4155331884765625,False,REGULAR,USD,2024-10-18
9,GOOG241018P00115000,2024-06-17 18:38:36+00:00,115.0,0.2,0.14,0.27,0.0,0.0,1.0,1332.0,0.39453730468750003,False,REGULAR,USD,2024-10-18
10,GOOG241018P00120000,2024-06-21 18:57:56+00:00,120.0,0.22,0.23,0.32,-0.06999999,-24.13793,14.0,474.0,0.3715883154296875,False,REGULAR,USD,2024-10-18
11,GOOG241018P00125000,2024-06-21 18:15:57+00:00,125.0,0.32,0.29,0.4,-0.060000002,-15.7894745,10.0,607.0,0.352545537109375,False,REGULAR,USD,2024-10-18
12,GOOG241018P00130000,2024-06-21 16:55:18+00:00,130.0,0.42,0.38,0.49,-0.109999985,-20.754715,9.0,1714.0,0.33228206787109377,False,REGULAR,USD,2024-10-18
13,GOOG241018P00135000,2024-06-21 15:32:07+00:00,135.0,0.55,0.5,0.63,-0.120000005,-17.910448,6.0,954.0,0.3154365332031249,False,REGULAR,USD,2024-10-18
14,GOOG241018P00140000,2024-06-21 16:44:43+00:00,140.0,0.71,0.72,0.84,-0.24000001,-25.26316,7.0,784.0,0.3012765185546875,False,REGULAR,USD,2024-10-18
15,GOOG241018P00145000,2024-06-21 17:26:01+00:00,145.0,1.0,0.97,1.07,-0.38,-27.536232,4.0,1135.0,0.284064776611328,False,REGULAR,USD,2024-10-18
16,GOOG241018P00150000,2024-06-21 19:55:52+00:00,150.0,1.4,1.36,1.69,-0.33000004,-19.075146,24.0,1541.0,0.2843089147949218,False,REGULAR,USD,2024-10-18
17,GOOG241018P00155000,2024-06-21 16:05:41+00:00,155.0,1.88,1.91,2.09,-0.58000004,-23.577236,7.0,1274.0,0.2651440673828125,False,REGULAR,USD,2024-10-18
18,GOOG241018P00160000,2024-06-21 19:23:09+00:00,160.0,2.58,2.69,2.85,-0.6700001,-20.615387,74.0,635.0,0.2553785400390626,False,REGULAR,USD,2024-10-18
19,GOOG241018P00165000,2024-06-21 16:06:02+00:00,165.0,3.6,3.75,3.9,-0.9500003,-20.879126,34.0,677.0,0.24750508361816403,False,REGULAR,USD,2024-10-18
20,GOOG241018P00170000,2024-06-21 19:48:42+00:00,170.0,4.9,5.1,5.4,-1.1999998,-19.672129,50.0,369.0,0.24390404541015626,False,REGULAR,USD,2024-10-18
21,GOOG241018P00175000,2024-06-21 19:48:37+00:00,175.0,6.55,6.8,7.05,-1.5999994,-19.631895,37.0,381.0,0.23474886352539062,False,REGULAR,USD,2024-10-18
22,GOOG241018P00180000,2024-06-21 19:57:13+00:00,180.0,9.05,8.85,9.3,-1.5,-14.218008,35.0,546.0,0.23102575622558597,False,REGULAR,USD,2024-10-18
23,GOOG241018P00185000,2024-06-21 19:49:09+00:00,185.0,11.1,11.35,11.85,-2.1999998,-16.541351,29.0,344.0,0.2244645425415039,True,REGULAR,USD,2024-10-18
24,GOOG241018P00190000,2024-06-21 16:11:20+00:00,190.0,13.78,14.35,16.35,-3.2200003,-18.941177,2.0,40.0,0.25727061096191406,True,REGULAR,USD,2024-10-18
25,GOOG241018P00195000,2024-06-13 16:45:15+00:00,195.0,19.86,15.85,19.9,0.0,0.0,1.0,48.0,0.25879647460937505,True,REGULAR,USD,2024-10-18
26,GOOG241018P00200000,2024-06-21 19:57:12+00:00,200.0,21.58,19.55,22.15,-7.200001,-25.017374,2.0,58.0,0.2104571142578125,True,REGULAR,USD,2024-10-18
27,GOOG241018P00205000,2024-05-10 17:51:59+00:00,205.0,35.7,29.35,30.05,0.0,0.0,1.0,9.0,0.33136654968261714,True,REGULAR,USD,2024-10-18
28,GOOG241018P00210000,2024-05-07 13:35:17+00:00,210.0,37.9,30.95,35.0,0.0,0.0,,2.0,0.3606631317138671,True,REGULAR,USD,2024-10-18
0,GOOG241115P00070000,2024-05-17 19:36:54+00:00,70.0,0.03,0.0,0.11,0.0,0.0,1.0,115.0,0.570316796875,False,REGULAR,USD,2024-11-15
1,GOOG241115P00075000,2024-04-18 15:58:12+00:00,75.0,0.15,0.02,0.12,0.0,0.0,1.0,16.0,0.5449264257812501,False,REGULAR,USD,2024-11-15
2,GOOG241115P00080000,2024-05-24 14:42:28+00:00,80.0,0.07,0.0,0.55,0.0,0.0,1.0,13.0,0.6049844189453126,False,REGULAR,USD,2024-11-15
3,GOOG241115P00085000,2024-05-29 19:01:24+00:00,85.0,0.09,0.01,0.52,0.0,0.0,10.0,2.0,0.56055126953125,False,REGULAR,USD,2024-11-15
4,GOOG241115P00090000,2024-06-12 15:30:47+00:00,90.0,0.08,0.0,2.05,0.0,0.0,12.0,94.0,0.6577182666015625,False,REGULAR,USD,2024-11-15
5,GOOG241115P00095000,2024-06-05 18:14:35+00:00,95.0,0.16,0.0,2.08,0.0,0.0,1.0,575.0,0.6145058081054688,False,REGULAR,USD,2024-11-15
6,GOOG241115P00100000,2024-06-17 18:39:13+00:00,100.0,0.15,0.0,2.12,0.0,0.0,1.0,503.0,0.5739788696289063,False,REGULAR,USD,2024-11-15
7,GOOG241115P00105000,2024-05-30 13:38:16+00:00,105.0,0.33,0.14,0.3,0.0,0.0,1.0,56.0,0.4243221630859375,False,REGULAR,USD,2024-11-15
8,GOOG241115P00110000,2024-06-18 14:39:12+00:00,110.0,0.32,0.2,0.36,0.0,0.0,1.0,171.0,0.4035704174804688,False,REGULAR,USD,2024-11-15
9,GOOG241115P00115000,2024-06-12 13:30:22+00:00,115.0,0.39,0.27,0.44,0.0,0.0,1.0,94.0,0.3845276391601562,False,REGULAR,USD,2024-11-15
10,GOOG241115P00120000,2024-06-21 16:45:22+00:00,120.0,0.42,0.37,0.54,-0.09,-17.647058,2.0,643.0,0.36646141357421874,False,REGULAR,USD,2024-11-15
11,GOOG241115P00125000,2024-06-18 16:35:46+00:00,125.0,0.67,0.5,0.67,0.0,0.0,3.0,205.0,0.3493717407226562,False,REGULAR,USD,2024-11-15
12,GOOG241115P00130000,2024-06-17 15:31:44+00:00,130.0,0.88,0.67,0.84,0.0,0.0,2.0,861.0,0.33350275878906255,False,REGULAR,USD,2024-11-15
13,GOOG241115P00135000,2024-06-18 15:07:15+00:00,135.0,1.02,0.95,1.08,-0.13999999,-12.068965,1.0,752.0,0.3198310205078124,False,REGULAR,USD,2024-11-15
14,GOOG241115P00140000,2024-06-21 15:30:17+00:00,140.0,1.28,1.27,1.42,-0.25,-16.33987,11.0,594.0,0.30847859497070307,False,REGULAR,USD,2024-11-15
15,GOOG241115P00145000,2024-06-21 16:36:15+00:00,145.0,1.59,1.69,1.82,-0.5500001,-25.700935,2.0,849.0,0.29572237487792963,False,REGULAR,USD,2024-11-15
16,GOOG241115P00150000,2024-06-21 18:55:40+00:00,150.0,2.24,2.23,2.44,-0.51,-18.545454,280.0,1213.0,0.2877268493652343,False,REGULAR,USD,2024-11-15
17,GOOG241115P00155000,2024-06-21 19:21:14+00:00,155.0,2.9,3.0,3.15,-0.6999998,-19.44444,5.0,899.0,0.27722890747070306,False,REGULAR,USD,2024-11-15
18,GOOG241115P00160000,2024-06-21 19:50:00+00:00,160.0,3.9,3.95,4.2,-0.7999997,-17.02127,8.0,1359.0,0.27161372924804683,False,REGULAR,USD,2024-11-15
19,GOOG241115P00165000,2024-06-21 19:50:00+00:00,165.0,5.15,5.2,5.5,-0.8699999,-14.451826,13.0,1031.0,0.2659985510253906,False,REGULAR,USD,2024-11-15
20,GOOG241115P00170000,2024-06-21 19:49:23+00:00,170.0,6.5,6.55,7.05,-1.8299999,-21.968786,126.0,1228.0,0.2597119927978516,False,REGULAR,USD,2024-11-15
21,GOOG241115P00175000,2024-06-21 19:48:59+00:00,175.0,8.25,8.5,8.8,-1.5500002,-15.816328,25.0,968.0,0.2510450872802734,False,REGULAR,USD,2024-11-15
22,GOOG241115P00180000,2024-06-21 19:25:09+00:00,180.0,10.23,10.65,11.05,-1.9200001,-15.80247,9.0,806.0,0.24631490997314454,False,REGULAR,USD,2024-11-15
23,GOOG241115P00185000,2024-06-21 19:16:06+00:00,185.0,13.05,13.1,14.9,-1.6999998,-11.525422,20.0,350.0,0.26923338195800783,True,REGULAR,USD,2024-11-15
24,GOOG241115P00190000,2024-06-21 14:33:32+00:00,190.0,16.2,14.05,16.65,-1.3499985,-7.692299,160.0,12.0,0.2381667980957031,True,REGULAR,USD,2024-11-15
25,GOOG241115P00195000,2024-06-20 19:36:07+00:00,195.0,21.0,17.25,21.25,0.0,0.0,1.0,10.0,0.2651440673828125,True,REGULAR,USD,2024-11-15
26,GOOG241115P00200000,2024-06-10 15:42:10+00:00,200.0,27.05,20.8,23.2,0.0,0.0,2.0,5.0,0.21964281341552733,True,REGULAR,USD,2024-11-15
27,GOOG241115P00205000,2024-04-26 13:37:08+00:00,205.0,32.45,29.6,32.5,0.0,0.0,30.0,30.0,0.35950347534179683,True,REGULAR,USD,2024-11-15
28,GOOG241115P00210000,2024-06-14 15:30:21+00:00,210.0,32.3,30.1,31.3,0.0,0.0,5.0,43.0,0.2085650433349609,True,REGULAR,USD,2024-11-15
29,GOOG241115P00220000,2024-06-07 15:17:07+00:00,220.0,42.27,37.5,40.8,0.0,0.0,7.0,0.0,0.2266312689208984,True,REGULAR,USD,2024-11-15
30,GOOG241115P00230000,2024-06-13 18:41:03+00:00,230.0,51.5,47.5,50.6,0.0,0.0,18.0,0.0,0.2507399145507812,True,REGULAR,USD,2024-11-15
0,GOOG241220P00045000,2024-02-21 17:27:49+00:00,45.0,0.03,0.0,0.1,0.0,0.0,2.0,913.0,0.73437765625,False,REGULAR,USD,2024-12-20
1,GOOG241220P00050000,2024-06-06 18:20:34+00:00,50.0,0.03,0.0,0.51,0.0,0.0,10.0,1234.0,0.8251970605468748,False,REGULAR,USD,2024-12-20
2,GOOG241220P00055000,2024-05-09 18:53:52+00:00,55.0,0.04,0.0,0.09,0.0,0.0,160.0,3951.0,0.6250037500000001,False,REGULAR,USD,2024-12-20
3,GOOG241220P00060000,2024-05-17 16:10:00+00:00,60.0,0.05,0.0,0.12,0.0,0.0,1.0,943.0,0.5976602734375001,False,REGULAR,USD,2024-12-20
4,GOOG241220P00065000,2024-06-18 15:28:50+00:00,65.0,0.05,0.0,0.82,0.0,0.0,100.0,957.0,0.711916943359375,False,REGULAR,USD,2024-12-20
5,GOOG241220P00070000,2024-06-13 16:30:33+00:00,70.0,0.08,0.0,2.02,0.0,0.0,1.0,1100.0,0.7758811474609376,False,REGULAR,USD,2024-12-20
6,GOOG241220P00075000,2024-06-20 17:24:40+00:00,75.0,0.08,0.04,0.17,0.0,0.0,45.0,800.0,0.5136767382812499,False,REGULAR,USD,2024-12-20
7,GOOG241220P00080000,2024-06-20 17:24:45+00:00,80.0,0.12,0.05,0.19,0.0,0.0,91.0,819.0,0.5161181201171875,False,REGULAR,USD,2024-12-20
8,GOOG241220P00085000,2024-06-20 17:24:40+00:00,85.0,0.12,0.06,0.22,0.0,0.0,46.0,1849.0,0.49023947265625006,False,REGULAR,USD,2024-12-20
9,GOOG241220P00090000,2024-06-21 13:50:30+00:00,90.0,0.15,0.08,0.25,-0.00999999,-6.2499943,1.0,1493.0,0.4643608251953125,False,REGULAR,USD,2024-12-20
10,GOOG241220P00095000,2024-06-18 14:40:27+00:00,95.0,0.21,0.11,0.29,0.0,0.0,1.0,2945.0,0.4414118359375,False,REGULAR,USD,2024-12-20
11,GOOG241220P00100000,2024-06-17 16:55:02+00:00,100.0,0.28,0.21,0.42,0.0,0.0,1.0,1109.0,0.4343318286132813,False,REGULAR,USD,2024-12-20
12,GOOG241220P00105000,2024-06-13 19:06:45+00:00,105.0,0.34,0.0,2.0,0.0,0.0,5.0,1019.0,0.5537154003906251,False,REGULAR,USD,2024-12-20
13,GOOG241220P00110000,2024-06-07 15:55:27+00:00,110.0,0.46,0.29,0.45,0.0,0.0,6.0,1444.0,0.3764710791015625,False,REGULAR,USD,2024-12-20
14,GOOG241220P00115000,2024-06-21 15:46:02+00:00,115.0,0.47,0.39,0.58,-0.08000001,-14.545457,5.0,2055.0,0.36304347900390627,False,REGULAR,USD,2024-12-20
15,GOOG241220P00120000,2024-06-18 16:36:39+00:00,120.0,0.68,0.52,0.72,0.0,0.0,2.0,1586.0,0.3479069116210937,False,REGULAR,USD,2024-12-20
16,GOOG241220P00125000,2024-06-21 18:40:03+00:00,125.0,0.72,0.69,0.89,-0.14999998,-17.241377,11.0,3857.0,0.33289241333007813,False,REGULAR,USD,2024-12-20
17,GOOG241220P00130000,2024-06-21 19:58:32+00:00,130.0,1.0,0.97,1.12,-0.16999996,-14.529911,45.0,4686.0,0.3197089514160155,False,REGULAR,USD,2024-12-20
18,GOOG241220P00135000,2024-06-21 14:54:37+00:00,135.0,1.29,1.26,1.43,-0.18000007,-12.244903,117.0,2627.0,0.30811238769531246,False,REGULAR,USD,2024-12-20
19,GOOG241220P00140000,2024-06-21 13:47:30+00:00,140.0,1.76,1.65,1.83,-0.21000004,-10.659901,3.0,1756.0,0.29724823852539056,False,REGULAR,USD,2024-12-20
20,GOOG241220P00145000,2024-06-21 16:25:47+00:00,145.0,2.12,2.16,2.3,-0.42000008,-16.535435,2.0,1987.0,0.28552960571289054,False,REGULAR,USD,2024-12-20
21,GOOG241220P00150000,2024-06-21 19:52:53+00:00,150.0,2.8,2.82,2.96,-0.5,-15.151516,116.0,2795.0,0.2766795965576171,False,REGULAR,USD,2024-12-20
22,GOOG241220P00155000,2024-06-21 19:50:00+00:00,155.0,3.62,3.65,3.95,-0.73,-16.78161,19.0,1396.0,0.27295648925781246,False,REGULAR,USD,2024-12-20
23,GOOG241220P00160000,2024-06-21 19:14:17+00:00,160.0,4.55,4.7,6.95,-0.9499998,-17.272724,56.0,451.0,0.31378860046386714,False,REGULAR,USD,2024-12-20
24,GOOG241220P00165000,2024-06-21 19:50:00+00:00,165.0,5.9,4.3,7.2,-1.0,-14.492753,25.0,1723.0,0.2786021847534179,False,REGULAR,USD,2024-12-20
25,GOOG241220P00170000,2024-06-21 19:32:33+00:00,170.0,7.35,7.4,8.0,-1.2999997,-15.028898,36.0,6326.0,0.25382215911865236,False,REGULAR,USD,2024-12-20
26,GOOG241220P00175000,2024-06-21 19:33:59+00:00,175.0,9.1,9.4,9.85,-1.6499996,-15.348834,62.0,522.0,0.2469252554321289,False,REGULAR,USD,2024-12-20
27,GOOG241220P00180000,2024-06-21 19:57:08+00:00,180.0,11.65,11.55,12.05,-1.5,-11.406844,78.0,550.0,0.24106593902587892,False,REGULAR,USD,2024-12-20
28,GOOG241220P00185000,2024-06-17 18:15:06+00:00,185.0,13.6,13.85,14.35,-1.0999994,-7.4829893,4.0,141.0,0.23093420440673829,True,REGULAR,USD,2024-12-20
29,GOOG241220P00190000,2024-06-13 15:41:33+00:00,190.0,18.41,16.65,17.3,0.0,0.0,3.0,40.0,0.22724161437988277,True,REGULAR,USD,2024-12-20
30,GOOG241220P00195000,2024-05-28 13:33:33+00:00,195.0,21.9,19.6,20.45,0.0,0.0,6.0,251.0,0.22101609069824218,True,REGULAR,USD,2024-12-20
31,GOOG241220P00200000,2024-06-21 19:57:12+00:00,200.0,23.52,21.55,25.55,-0.47999954,-1.9999981,2.0,186.0,0.25226577819824214,True,REGULAR,USD,2024-12-20
32,GOOG241220P00205000,2024-04-09 14:10:42+00:00,205.0,45.71,34.3,36.55,0.0,0.0,,1.0,0.40869731933593745,True,REGULAR,USD,2024-12-20
33,GOOG241220P00210000,2024-06-04 14:33:24+00:00,210.0,30.5,30.65,31.85,-6.25,-17.006802,1.0,18.0,0.2059405578613281,True,REGULAR,USD,2024-12-20
34,GOOG241220P00215000,2024-05-20 13:53:34+00:00,215.0,36.2,38.45,41.4,0.0,0.0,,6.0,0.34857829162597653,True,REGULAR,USD,2024-12-20
35,GOOG241220P00220000,2024-04-04 18:05:51+00:00,220.0,64.7,49.9,53.5,0.0,0.0,2.0,0.0,0.5289964093017578,True,REGULAR,USD,2024-12-20
36,GOOG241220P00240000,2024-04-26 15:29:43+00:00,240.0,66.81,61.15,65.85,0.0,0.0,2.0,0.0,0.43921459228515625,True,REGULAR,USD,2024-12-20
0,GOOG250117P00045000,2024-06-17 17:51:46+00:00,45.0,0.08,0.01,0.11,0.0,0.0,3.0,3504.0,0.6953155468750001,False,REGULAR,USD,2025-01-17
1,GOOG250117P00050000,2024-06-05 14:49:53+00:00,50.0,0.02,0.0,0.12,0.0,0.0,15.0,6991.0,0.6445348046875,False,REGULAR,USD,2025-01-17
2,GOOG250117P00055000,2024-05-01 18:19:11+00:00,55.0,0.05,0.01,0.12,0.0,0.0,7.0,1531.0,0.6035195898437502,False,REGULAR,USD,2025-01-17
3,GOOG250117P00060000,2024-05-08 18:53:47+00:00,60.0,0.06,0.0,0.11,0.0,0.0,1.0,1663.0,0.5507857421875001,False,REGULAR,USD,2025-01-17
4,GOOG250117P00065000,2024-05-28 16:17:52+00:00,65.0,0.07,0.05,0.16,0.0,0.0,1.0,1677.0,0.5507857421875001,False,REGULAR,USD,2025-01-17
5,GOOG250117P00070000,2024-06-21 13:37:37+00:00,70.0,0.09,0.04,0.17,0.050000004,125.000015,1.0,3311.0,0.5136767382812499,False,REGULAR,USD,2025-01-17
6,GOOG250117P00075000,2024-06-18 18:09:46+00:00,75.0,0.13,0.05,0.2,0.0,0.0,75.0,5223.0,0.5190477783203125,False,REGULAR,USD,2025-01-17
7,GOOG250117P00080000,2024-06-17 14:04:20+00:00,80.0,0.17,0.0,0.65,0.0,0.0,10.0,6040.0,0.5185595019531251,False,REGULAR,USD,2025-01-17
8,GOOG250117P00085000,2024-06-10 14:50:54+00:00,85.0,0.13,0.13,0.25,0.0,0.0,1.0,5702.0,0.46484910156250003,False,REGULAR,USD,2025-01-17
9,GOOG250117P00090000,2024-06-12 18:34:43+00:00,90.0,0.2,0.09,0.29,0.0,0.0,405.0,7162.0,0.4419001123046875,False,REGULAR,USD,2025-01-17
10,GOOG250117P00095000,2024-06-20 13:30:11+00:00,95.0,0.26,0.14,0.34,0.0,0.0,1.0,4397.0,0.42090422851562503,False,REGULAR,USD,2025-01-17
11,GOOG250117P00100000,2024-06-20 13:36:33+00:00,100.0,0.34,0.26,0.4,0.0,0.0,1.0,4164.0,0.4008848974609375,False,REGULAR,USD,2025-01-17
12,GOOG250117P00105000,2024-06-21 18:11:44+00:00,105.0,0.34,0.27,0.48,-0.060000002,-15.000001,2.0,3564.0,0.3833069482421875,False,REGULAR,USD,2025-01-17
13,GOOG250117P00110000,2024-06-21 14:29:29+00:00,110.0,0.46,0.36,0.57,-0.06999996,-13.207541,1.0,3316.0,0.36524072265625,False,REGULAR,USD,2025-01-17
14,GOOG250117P00115000,2024-06-20 19:06:04+00:00,115.0,0.65,0.48,0.7,0.0,0.0,1.0,3389.0,0.35034829345703117,False,REGULAR,USD,2025-01-17
15,GOOG250117P00120000,2024-06-21 16:30:23+00:00,120.0,0.7,0.68,0.85,-0.100000024,-12.500003,30.0,5157.0,0.334967587890625,False,REGULAR,USD,2025-01-17
16,GOOG250117P00125000,2024-06-21 19:13:48+00:00,125.0,0.93,0.83,1.06,-0.099999964,-9.7087345,123.0,5523.0,0.3220282641601562,False,REGULAR,USD,2025-01-17
17,GOOG250117P00130000,2024-06-21 14:04:21+00:00,130.0,1.2,1.12,1.33,-0.17999995,-13.043475,12.0,4127.0,0.3100654931640625,False,REGULAR,USD,2025-01-17
18,GOOG250117P00135000,2024-06-21 15:52:52+00:00,135.0,1.48,1.46,1.59,-0.23000002,-13.450294,28.0,3436.0,0.29480685668945306,False,REGULAR,USD,2025-01-17
19,GOOG250117P00140000,2024-06-21 18:23:48+00:00,140.0,1.9,1.92,2.12,-0.35000002,-15.555556,26.0,9542.0,0.28888650573730457,False,REGULAR,USD,2025-01-17
20,GOOG250117P00145000,2024-06-21 16:29:58+00:00,145.0,2.41,2.48,2.64,-0.54999995,-18.58108,11.0,14061.0,0.2779613220214844,False,REGULAR,USD,2025-01-17
21,GOOG250117P00150000,2024-06-21 16:28:45+00:00,150.0,3.13,3.2,3.5,-0.56999993,-15.405403,56.0,4311.0,0.2740551110839844,False,REGULAR,USD,2025-01-17
22,GOOG250117P00155000,2024-06-21 16:29:11+00:00,155.0,3.97,4.1,4.3,-0.83000016,-17.29167,13.0,1742.0,0.26343510009765625,False,REGULAR,USD,2025-01-17
23,GOOG250117P00160000,2024-06-21 19:55:47+00:00,160.0,5.25,5.25,5.55,-0.75,-12.5,13.0,3673.0,0.2596814755249024,False,REGULAR,USD,2025-01-17
24,GOOG250117P00165000,2024-06-21 19:59:06+00:00,165.0,6.65,6.6,6.85,-0.8699999,-11.569147,25.0,2437.0,0.25177750183105463,False,REGULAR,USD,2025-01-17
25,GOOG250117P00170000,2024-06-21 19:33:50+00:00,170.0,7.9,7.2,8.5,-1.3600001,-14.686826,58.0,1536.0,0.24622335815429688,False,REGULAR,USD,2025-01-17
26,GOOG250117P00175000,2024-06-21 16:55:40+00:00,175.0,9.7,9.95,10.4,-1.75,-15.283842,45.0,1550.0,0.24024197265624997,False,REGULAR,USD,2025-01-17
27,GOOG250117P00180000,2024-06-21 19:33:49+00:00,180.0,11.8,12.1,12.75,-1.8000002,-13.235294,30.0,1806.0,0.23728179718017578,False,REGULAR,USD,2025-01-17
28,GOOG250117P00185000,2024-06-21 19:51:38+00:00,185.0,14.4,14.6,15.2,-2.0,-12.195122,13.0,765.0,0.23059851440429688,True,REGULAR,USD,2025-01-17
29,GOOG250117P00190000,2024-06-21 19:12:57+00:00,190.0,16.9,15.4,18.0,-2.3099995,-12.024984,10.0,97.0,0.22470868072509764,True,REGULAR,USD,2025-01-17
30,GOOG250117P00195000,2024-04-04 15:25:32+00:00,195.0,40.8,28.75,29.4,0.0,0.0,1.0,117.0,0.37622694091796877,True,REGULAR,USD,2025-01-17
31,GOOG250117P00200000,2024-06-14 19:54:56+00:00,200.0,25.63,21.5,24.8,0.0,0.0,22.0,163.0,0.21900195068359374,True,REGULAR,USD,2025-01-17
32,GOOG250117P00205000,2024-06-04 14:41:00+00:00,205.0,32.4,27.0,28.35,0.0,0.0,110.0,149.0,0.21033504516601562,True,REGULAR,USD,2025-01-17
33,GOOG250117P00210000,2024-06-18 19:00:33+00:00,210.0,35.11,30.85,32.3,0.0,0.0,10.0,97.0,0.20459779785156246,True,REGULAR,USD,2025-01-17
34,GOOG250117P00215000,2024-06-04 14:40:30+00:00,215.0,41.15,35.35,36.45,0.0,0.0,36.0,47.0,0.1975788250732422,True,REGULAR,USD,2025-01-17
35,GOOG250117P00220000,2024-06-17 17:29:43+00:00,220.0,41.7,39.4,40.85,0.0,0.0,4.0,169.0,0.19178054321289065,True,REGULAR,USD,2025-01-17
36,GOOG250117P00230000,2024-04-09 14:02:52+00:00,230.0,70.44,56.5,60.55,0.0,0.0,,0.0,0.4763541134643554,True,REGULAR,USD,2025-01-17
0,GOOG250321P00070000,2024-05-07 14:51:42+00:00,70.0,0.1,0.08,2.24,0.0,0.0,11.0,374.0,0.6501499829101562,False,REGULAR,USD,2025-03-21
