Date,Open,High,Low,Close,Adj Close,Volume
2019-01-03,35.320000,36.299999,35.320000,36.299999,-24903.679688,200
2019-01-10,35.900002,36.380001,35.580002,35.580002,-24409.724609,125
2019-01-17,35.959999,36.900002,35.959999,36.360001,-24944.845703,30
2019-01-24,36.279999,36.560001,36.160000,36.200001,-24835.074219,0
2019-01-31,36.139999,36.200001,35.240002,35.240002,-24176.466797,330
2019-02-07,35.680000,35.939999,35.020000,35.939999,-24656.701172,0
2019-02-14,35.480000,36.520000,35.240002,36.400002,-24972.287109,1700
2019-02-21,36.320000,37.040001,36.320000,37.040001,-25411.361328,125
2019-02-28,36.700001,37.560001,36.700001,37.560001,-25768.107422,0
2019-03-07,37.680000,38.320000,37.320000,38.320000,-26289.505859,20
2019-03-14,38.320000,40.619999,38.320000,40.619999,-27867.425781,259
2019-03-21,40.439999,41.360001,39.660000,39.660000,-27208.814453,108
2019-03-28,38.779999,39.740002,38.680000,39.599998,-27167.652344,15
2019-04-04,39.860001,39.860001,38.980000,38.980000,-26742.298828,0
2019-04-11,39.520000,40.980000,39.520000,40.459999,-27757.656250,125
2019-04-18,40.520000,40.520000,39.900002,39.900002,-27373.468750,0
2019-04-25,39.959999,39.959999,39.240002,39.240002,-26920.675781,0
2019-05-02,38.900002,38.959999,38.060001,38.060001,-26111.134766,500
2019-05-09,38.180000,38.779999,36.980000,37.040001,-25411.361328,407
2019-05-16,37.500000,37.500000,36.380001,36.380001,-24958.564453,2000
2019-05-23,36.959999,36.959999,36.220001,36.220001,-24848.796875,0
2019-05-30,37.240002,37.740002,36.939999,37.740002,5208.676758,0
2019-06-06,38.099998,38.840000,38.099998,38.279999,5283.204102,0
2019-06-13,37.419998,37.419998,36.820000,36.900002,5092.743652,540
2019-06-20,36.619999,36.619999,35.299999,35.299999,4871.920410,0
2019-06-27,35.080002,36.040001,34.740002,36.040001,4974.051270,0
2019-07-04,36.639999,37.060001,36.639999,36.680000,5062.380859,0
2019-07-11,37.240002,38.139999,37.240002,38.139999,5263.881836,40
2019-07-18,38.060001,38.900002,38.060001,38.540001,5319.088379,335
2019-07-25,38.320000,38.320000,37.320000,37.619999,5192.114258,0
2019-08-01,37.380001,37.380001,36.040001,36.740002,5070.661621,0
2019-08-08,37.220001,38.880001,37.220001,38.880001,5366.013184,410
2019-08-15,37.680000,37.680000,37.099998,37.099998,5120.346680,0
2019-08-22,37.240002,37.240002,35.980000,35.980000,4965.770508,0
2019-08-29,35.580002,36.119999,35.580002,35.799999,4940.927734,0
2019-09-05,36.700001,37.799999,36.700001,36.919998,5095.503906,365
2019-09-12,37.759998,37.959999,37.400002,37.520000,5178.312988,253
2019-09-19,37.779999,38.619999,37.320000,37.459999,5170.031738,20
2019-09-26,37.099998,37.820000,36.980000,37.119999,5123.106934,15
2019-10-03,37.119999,37.599998,36.959999,36.959999,5101.024414,167
2019-10-10,37.400002,39.240002,37.320000,39.220001,5412.937988,0
2019-10-17,38.900002,40.139999,38.860001,40.139999,5539.911133,1000
2019-10-24,40.759998,41.980000,40.759998,41.900002,5782.817383,718
2019-10-31,41.439999,41.580002,40.779999,41.340000,5705.529297,700
2019-11-07,41.599998,42.240002,40.759998,41.259998,5694.487793,160
2019-11-14,40.740002,41.400002,40.619999,41.400002,5713.810059,0
2019-11-21,41.740002,42.240002,41.680000,42.220001,5826.982422,0
2019-11-28,42.080002,42.919998,42.080002,42.599998,5879.427734,7080
2019-12-05,44.380001,45.439999,44.240002,45.439999,6271.389160,4
2019-12-12,45.160000,47.759998,45.160000,45.540001,6285.191406,1380
2019-12-19,45.919998,46.000000,45.680000,46.000000,6348.677734,272
2019-12-26,46.000000,46.000000,45.799999,45.840000,6326.595703,0
2020-01-02,46.240002,46.240002,46.240002,46.240002,6381.801758,0
