Date,Open,High,Low,Close,Adj Close,Volume
2016-07-04,19.464001,19.464001,19.464001,19.464001,-466150.468750,0
2016-07-05,19.357000,19.357000,19.357000,19.357000,-463587.875000,0
2016-07-06,19.399000,19.399000,19.399000,19.399000,-464593.781250,0
2016-07-07,19.409000,19.992001,19.409000,19.959000,-478005.375000,350
2016-07-08,19.888000,19.888000,19.888000,19.888000,-476305.000000,0
2016-07-11,20.018999,20.018999,20.018999,20.018999,-479442.312500,0
2016-07-12,20.382999,20.382999,20.382999,20.382999,-488159.937500,0
2016-07-13,20.410999,20.410999,20.410999,20.410999,-488830.500000,0
2016-07-14,20.079000,20.079000,20.079000,20.079000,-480879.312500,0
2016-07-15,20.143000,20.143000,20.143000,20.143000,-482412.031250,0
2016-07-18,20.014000,20.014000,20.014000,20.014000,-479322.656250,0
2016-07-19,20.204000,20.500000,20.204000,20.500000,-490962.000000,198
2016-07-20,20.445999,20.445999,20.445999,20.445999,-489668.687500,0
2016-07-21,20.910999,21.296000,20.910999,21.296000,-510025.625000,310
2016-07-22,21.252001,21.252001,21.252001,21.252001,-508971.937500,0
2016-07-25,21.257999,21.257999,21.257999,21.257999,-509115.625000,0
2016-07-26,21.381001,21.381001,21.381001,21.381001,-512061.437500,0
2016-07-27,21.235001,21.235001,21.235001,21.235001,-508564.781250,0
2016-07-28,20.997000,20.997000,20.997000,20.997000,-502864.843750,0
2016-07-29,20.891001,20.891001,20.891001,20.891001,-500326.218750,0
2016-08-01,21.285000,21.285000,21.285000,21.285000,-509762.281250,0
2016-08-02,21.480000,21.480000,21.480000,21.480000,-514432.343750,0
2016-08-03,20.858999,20.858999,20.858999,20.858999,-499559.812500,0
2016-08-04,20.476999,20.476999,20.476999,20.476999,-490411.125000,0
2016-08-05,21.160999,21.160999,21.160999,21.160999,-506792.562500,0
2016-08-08,21.271000,21.271000,21.271000,21.271000,-509427.000000,0
2016-08-09,21.315001,21.315001,21.315001,21.315001,-510480.750000,0
2016-08-10,21.635000,21.635000,21.635000,21.635000,-518144.562500,0
2016-08-11,21.687000,21.968000,21.687000,21.968000,-526119.687500,2200
2016-08-12,21.919001,21.919001,21.919001,21.919001,-524946.125000,0
2016-08-15,22.500999,22.780001,22.500999,22.780001,-545566.625000,225
2016-08-16,22.583000,23.000000,22.583000,23.000000,-550835.437500,1000
2016-08-17,22.566000,22.566000,22.566000,22.566000,-540441.375000,0
2016-08-18,22.485001,22.485001,22.485001,22.485001,-538501.500000,0
2016-08-19,22.600000,22.600000,22.600000,22.600000,-541255.687500,0
2016-08-22,22.309999,22.309999,22.309999,22.309999,-534310.312500,0
2016-08-23,22.162001,22.162001,22.162001,22.162001,-530765.875000,0
2016-08-24,22.535999,23.100000,22.535999,23.100000,-553230.375000,100
2016-08-25,22.981001,22.981001,22.902000,22.902000,-548488.375000,400
2016-08-26,22.684999,22.684999,22.684999,22.684999,-543291.375000,0
2016-08-29,22.708000,22.708000,22.708000,22.708000,-543842.187500,0
2016-08-30,23.006001,23.848000,23.006001,23.848000,-571144.437500,10
2016-08-31,22.943001,22.943001,22.943001,22.943001,-549470.312500,0
2016-09-01,22.878000,22.878000,22.878000,22.878000,-547913.625000,0
2016-09-02,23.041000,23.041000,23.041000,23.041000,-551817.312500,0
2016-09-05,23.294001,24.583000,23.294001,24.583000,-588747.312500,300
2016-09-06,23.695999,23.695999,23.695999,23.695999,-567504.187500,150
2016-09-07,23.666000,23.666000,23.666000,23.666000,-566785.750000,0
2016-09-08,23.768000,23.768000,23.768000,23.768000,-569228.500000,0
2016-09-09,23.697001,23.697001,23.697001,23.697001,-567528.125000,0
2016-09-12,23.569000,23.569000,23.569000,23.569000,-564462.625000,0
2016-09-13,23.340000,23.340000,23.233999,23.233999,-556439.562500,60
2016-09-14,23.049999,23.049999,23.049999,23.049999,-552032.937500,0
2016-09-15,23.049999,23.049999,22.999001,22.999001,-550811.437500,260
2016-09-16,23.186001,23.186001,23.186001,23.186001,-555290.062500,0
2016-09-19,23.323000,23.323000,23.323000,23.323000,-558571.062500,0
2016-09-20,23.723000,23.723000,23.723000,23.723000,-568150.812500,0
2016-09-21,23.388000,23.388000,23.388000,23.388000,-560127.812500,0
2016-09-22,23.693001,23.693001,23.693001,23.693001,-567432.312500,0
2016-09-23,23.868999,23.868999,23.868999,23.868999,-571647.500000,0
2016-09-26,23.473000,24.198999,23.473000,24.198999,-579550.687500,200
2016-09-27,23.028000,23.028000,23.028000,23.028000,-551506.000000,0
2016-09-28,22.834999,22.834999,22.834999,22.834999,-546883.750000,0
2016-09-29,22.665001,22.665001,22.665001,22.665001,-542812.437500,0
2016-09-30,23.084000,23.084000,22.622000,22.622000,-541782.562500,300
2016-10-04,23.009001,23.985001,23.009001,23.985001,-574425.500000,650
2016-10-05,23.608000,23.608000,23.608000,23.608000,-565396.625000,51
2016-10-06,23.893000,23.893000,23.893000,23.893000,-572222.250000,0
2016-10-07,23.809999,23.809999,23.809999,23.809999,-570234.437500,0
2016-10-10,23.687000,24.049000,23.687000,24.049000,-575958.312500,100
2016-10-11,24.016001,24.016001,24.016001,24.016001,-575168.062500,0
2016-10-12,24.799999,24.799999,24.799999,24.799999,-593944.250000,100
2016-10-13,23.625000,23.625000,23.625000,23.625000,-565803.812500,0
2016-10-14,23.188000,23.188000,23.188000,23.188000,-555337.875000,0
2016-10-17,23.506001,23.700001,23.506001,23.700001,-567600.000000,90
2016-10-18,23.726000,23.726000,23.726000,23.726000,-568222.687500,0
2016-10-19,23.989000,23.989000,23.989000,23.989000,-574521.375000,0
2016-10-20,23.969000,23.969000,23.969000,23.969000,-574042.312500,0
2016-10-21,24.066000,24.066000,24.066000,24.066000,-576365.437500,0
2016-10-24,24.139999,24.139999,24.139999,24.139999,-578137.687500,0
2016-10-25,24.642000,25.000000,24.642000,25.000000,-598734.125000,300
2016-10-26,24.806999,24.806999,24.806999,24.806999,-594111.875000,0
2016-10-27,24.778000,24.778000,24.778000,24.778000,-593417.375000,0
2016-10-28,24.646000,24.646000,24.646000,24.646000,-590256.062500,0
2016-10-31,24.809000,24.809000,24.809000,24.809000,-594159.875000,0
2016-11-01,24.938000,25.249001,24.938000,25.240000,-604482.000000,25
2016-11-02,25.100000,25.927999,25.100000,25.927999,-620959.187500,800
2016-11-03,25.100000,25.100000,25.100000,25.100000,-601129.125000,0
2016-11-04,25.100000,25.107000,25.100000,25.107000,-601296.750000,90
2016-11-07,25.100000,25.527000,25.100000,25.527000,-611355.500000,1000
2016-11-08,25.486000,25.799999,25.486000,25.799999,-617893.562500,80
2016-11-09,25.100000,25.100000,25.100000,25.100000,-601129.125000,0
2016-11-10,25.393000,25.393000,25.393000,25.393000,-608146.250000,0
2016-11-11,25.921000,25.921000,25.921000,25.921000,-620791.500000,0
2016-11-14,25.886999,25.886999,25.886999,25.886999,-619977.250000,0
2016-11-15,25.441999,26.261999,25.261999,26.261999,-628958.250000,365
2016-11-16,25.216999,25.216999,25.216999,25.216999,-603931.125000,0
2016-11-17,25.363001,25.363001,25.363001,25.363001,-607427.750000,0
2016-11-18,25.433001,25.433001,25.433001,25.433001,-609104.250000,0
2016-11-21,25.806999,25.806999,25.806999,25.806999,-618061.250000,0
2016-11-22,25.563999,25.563999,25.563999,25.563999,-612241.500000,0
2016-11-23,25.844000,25.844000,25.844000,25.844000,-618947.437500,0
2016-11-24,25.195000,25.195000,25.195000,25.195000,-603404.312500,0
2016-11-25,25.194000,25.194000,25.194000,25.194000,-603380.375000,0
2016-11-28,25.136999,25.136999,25.136999,25.136999,-602015.187500,0
2016-11-29,25.219999,25.291000,25.219999,25.291000,-605703.437500,300
2016-11-30,25.100000,25.100000,25.100000,25.100000,-601129.125000,0
2016-12-01,24.966999,24.966999,24.966999,24.966999,-597943.750000,0
2016-12-02,24.771000,24.771000,24.771000,24.771000,-593249.687500,0
2016-12-05,24.690001,26.400999,24.690001,26.400999,-632287.187500,15
2016-12-06,24.870001,24.870001,24.870001,24.870001,-595620.750000,0
2016-12-07,24.988001,24.988001,24.988001,24.988001,-598446.750000,0
2016-12-08,25.105000,25.105000,25.105000,25.105000,-601248.750000,0
2016-12-09,25.013000,25.097000,25.013000,25.097000,-601057.250000,90
2016-12-12,24.969999,24.969999,24.969999,24.969999,-598015.687500,0
2016-12-13,25.205999,25.205999,25.205999,25.205999,-603667.687500,0
2016-12-14,25.414000,25.414000,25.414000,25.414000,-608649.250000,0
2016-12-15,25.757000,25.757000,25.757000,25.757000,-616863.750000,0
2016-12-16,26.068001,26.306000,26.068001,26.306000,-630012.000000,600
2016-12-19,26.292000,26.686001,26.292000,26.686001,-639112.812500,1230
2016-12-20,26.049000,26.320999,26.049000,26.320999,-630371.187500,25
2016-12-21,25.861000,25.861000,25.861000,25.861000,-619354.562500,0
2016-12-22,26.312000,26.312000,26.312000,26.312000,-630155.750000,0
2016-12-23,26.115999,26.115999,26.115999,26.115999,-625461.625000,0
2016-12-27,26.409000,26.409000,26.409000,26.409000,-632478.812500,0
2016-12-28,26.485001,26.525000,26.485001,26.525000,-635256.937500,30
2016-12-29,26.448999,26.448999,26.448999,26.448999,-633436.750000,0
2016-12-30,26.129999,26.129999,26.129999,26.129999,-625796.875000,0
2017-01-02,26.454000,26.454000,26.454000,26.454000,-633556.500000,0
2017-01-03,26.490000,26.490000,26.490000,26.490000,-634418.687500,0
2017-01-04,26.681999,26.681999,26.681999,26.681999,-639017.000000,0
2017-01-05,27.143999,27.143999,27.143999,27.143999,-650081.625000,0
2017-01-06,27.167999,27.989000,27.167999,27.989000,-670318.875000,100
2017-01-09,27.350000,27.350000,27.350000,27.350000,-655015.062500,0
2017-01-10,27.332001,27.990000,27.332001,27.990000,-670342.687500,1145
2017-01-11,27.600000,27.600000,27.600000,27.600000,-661002.562500,0
2017-01-12,27.749001,27.749001,27.749001,27.749001,-664570.937500,0
2017-01-13,27.767000,27.767000,27.767000,27.767000,-665002.062500,0
2017-01-16,28.259001,28.259001,28.259001,28.259001,-676785.187500,0
2017-01-17,28.149000,28.149000,28.149000,28.149000,-674150.687500,0
2017-01-18,27.975000,27.975000,27.975000,27.975000,-669983.500000,0
2017-01-19,27.839001,27.839001,27.839001,27.839001,-666726.437500,0
2017-01-20,27.799999,27.801001,27.799999,27.801001,-665816.250000,352
2017-01-23,27.712999,27.712999,27.712999,27.712999,-663708.687500,0
2017-01-24,27.768999,27.768999,27.768999,27.768999,-665050.000000,0
2017-01-25,27.801001,27.801001,27.801001,27.801001,-665816.250000,0
2017-01-26,28.177000,28.177000,28.177000,28.177000,-674821.312500,0
2017-01-27,28.059999,28.059999,28.059999,28.059999,-672019.187500,0
2017-01-30,28.059999,28.059999,28.059999,28.059999,-672019.187500,0
2017-01-31,27.774000,29.103001,27.753000,29.103001,-696998.375000,563
2017-02-01,27.826000,27.826000,27.826000,27.826000,-666415.125000,0
2017-02-02,28.040001,28.299999,28.040001,28.299999,-677767.062500,71
2017-02-03,27.944000,27.944000,27.944000,27.944000,-669241.125000,0
2017-02-06,28.000000,28.000000,28.000000,28.000000,-670582.250000,200
2017-02-07,27.799999,27.799999,27.799999,27.799999,-665792.375000,0
2017-02-08,27.799999,28.941999,27.799999,28.941999,-693142.562500,540
2017-02-09,27.802999,27.802999,27.802999,27.802999,-665864.187500,0
2017-02-10,28.246000,28.889999,28.246000,28.799999,-689741.750000,255
2017-02-13,28.480000,28.756001,28.480000,28.756001,-688688.000000,125
2017-02-14,28.745001,29.549999,28.745001,29.549999,-707703.687500,63
2017-02-15,29.197001,29.750000,29.197001,29.750000,-712493.625000,400
2017-02-16,29.275000,29.275000,29.275000,29.275000,-701117.687500,0
2017-02-17,28.733999,28.733999,28.733999,28.733999,-688161.062500,0
2017-02-20,29.232000,29.232000,29.232000,29.232000,-700087.875000,0
2017-02-21,29.415001,29.415001,29.415001,29.415001,-704470.625000,0
2017-02-22,29.783001,29.783001,29.766001,29.766001,-712876.875000,100
2017-02-23,29.691999,29.691999,29.691999,29.691999,-711104.625000,0
2017-02-24,28.424999,28.424999,27.906000,27.906000,-668331.062500,18
2017-02-27,27.641001,27.641001,27.641001,27.641001,-661984.437500,0
2017-02-28,27.794001,27.794001,27.445000,27.445000,-657290.312500,75
2017-03-01,26.785999,26.785999,26.785999,26.785999,-641507.687500,0
2017-03-02,28.004000,28.004000,28.004000,28.004000,-670678.062500,0
2017-03-03,28.156000,28.156000,28.156000,28.156000,-674318.375000,0
2017-03-06,28.306000,28.306000,28.306000,28.306000,-677910.687500,0
2017-03-07,28.080999,28.080999,28.080999,28.080999,-672522.125000,0
2017-03-08,27.291000,27.291000,27.291000,27.291000,-653602.187500,0
2017-03-09,26.910999,26.910999,26.910999,26.910999,-644501.375000,0
2017-03-10,27.087000,27.087000,27.087000,27.087000,-648716.500000,0
2017-03-13,26.716999,26.716999,26.716999,26.716999,-639855.125000,0
2017-03-14,27.100000,27.700001,27.100000,27.600000,-661002.562500,410
2017-03-15,26.521999,26.545000,26.521999,26.545000,-635735.937500,85
2017-03-16,26.535999,26.535999,26.535999,26.535999,-635520.312500,0
2017-03-17,27.507000,27.507000,27.507000,27.507000,-658775.187500,0
2017-03-20,26.837999,26.837999,26.837999,26.837999,-642753.062500,0
2017-03-21,26.402000,27.000000,26.312000,26.312000,-630155.750000,42
2017-03-22,26.215000,26.215000,26.215000,26.215000,-627832.625000,0
2017-03-23,25.951000,25.951000,25.951000,25.951000,-621509.937500,0
2017-03-24,26.218000,26.218000,26.218000,26.218000,-627904.437500,0
2017-03-27,25.980000,27.042999,25.980000,27.042999,-647662.687500,35
2017-03-28,25.788000,26.914000,25.788000,26.914000,-644573.250000,100
2017-03-29,26.280001,26.280001,26.280001,26.280001,-629389.375000,0
2017-03-30,26.138000,26.138000,26.138000,26.138000,-625988.562500,0
2017-03-31,25.938000,25.938000,25.938000,25.938000,-621198.687500,0
2017-04-03,25.650999,25.650999,25.617001,25.617001,-613510.875000,8
2017-04-04,25.302000,25.302000,25.302000,25.302000,-605966.875000,0
2017-04-05,25.296000,25.296000,25.296000,25.296000,-605823.125000,0
2017-04-06,25.780001,25.780001,25.780001,25.780001,-617414.687500,0
2017-04-07,26.214001,26.214001,26.214001,26.214001,-627808.687500,0
2017-04-10,26.298000,26.948000,26.000000,26.948000,-645387.500000,2360
2017-04-11,25.823999,25.823999,25.823999,25.823999,-618468.437500,0
2017-04-12,25.426001,25.426001,25.426001,25.426001,-608936.625000,0
2017-04-13,25.385000,25.385000,25.385000,25.385000,-607954.687500,0
2017-04-18,25.252001,25.252001,25.252001,25.252001,-604769.437500,0
2017-04-19,25.009001,25.009001,25.009001,25.009001,-598949.687500,0
2017-04-20,25.318001,26.200001,25.318001,26.200001,-627473.437500,100
2017-04-21,25.834999,25.834999,25.834999,25.834999,-618731.875000,0
2017-04-24,25.761000,26.528999,25.761000,26.528999,-635352.687500,150
2017-04-25,26.202000,26.202000,26.202000,26.202000,-627521.250000,0
2017-04-26,26.090000,26.090000,26.052000,26.052000,-623928.875000,50
2017-04-27,25.601000,25.601000,25.601000,25.601000,-613127.750000,0
2017-04-28,25.186001,25.186001,25.186001,25.186001,-603188.687500,0
2017-05-02,25.396000,25.396000,25.396000,25.396000,-608218.062500,0
2017-05-03,25.471001,25.471001,25.471001,25.471001,-610014.375000,0
2017-05-04,24.618999,25.184999,24.618999,25.184999,-603164.750000,40
2017-05-05,24.415001,24.415001,24.415001,24.415001,-584723.750000,0
2017-05-08,24.846001,25.223000,24.726999,25.223000,-604074.812500,540
2017-05-09,24.818001,24.818001,24.818001,24.818001,-594375.312500,0
2017-05-10,25.431000,25.431000,25.431000,25.431000,-609056.312500,0
2017-05-11,25.965000,26.548000,25.965000,26.548000,-635807.812500,40
2017-05-12,25.962999,27.400000,25.962999,27.400000,-656212.562500,320
2017-05-15,26.642000,26.642000,26.642000,26.642000,-638059.062500,0
2017-05-16,26.840000,27.556999,26.840000,27.556999,-659972.625000,125
2017-05-17,26.653999,26.653999,26.653999,26.653999,-638346.312500,0
2017-05-18,27.632000,27.632000,27.618000,27.618000,-661433.625000,250
2017-05-19,27.735001,27.735001,27.735001,27.735001,-664235.687500,0
2017-05-22,28.284000,28.920000,28.284000,28.920000,-692615.625000,200
2017-05-23,28.514999,28.514999,28.514999,28.514999,-682916.125000,0
2017-05-24,28.188999,28.188999,28.188999,28.188999,-675108.687500,0
2017-05-25,27.657000,27.657000,27.657000,27.657000,-662367.562500,0
2017-05-26,27.368000,27.368000,27.368000,27.368000,109973.773438,0
2017-05-29,27.306999,27.306999,27.306999,27.306999,109728.648438,0
2017-05-30,27.264000,27.264000,27.264000,27.264000,109555.859375,0
2017-05-31,27.532000,27.532000,27.532000,27.532000,110632.781250,0
2017-06-01,27.333000,27.333000,27.333000,27.333000,109833.132813,0
2017-06-02,27.988001,27.988001,27.988001,27.988001,112465.140625,0
2017-06-05,27.988001,27.988001,27.988001,27.988001,112465.140625,0
2017-06-06,28.040001,28.040001,28.040001,28.040001,112674.093750,0
2017-06-07,27.808001,27.808001,27.808001,27.808001,111741.835938,0
2017-06-08,28.009001,28.009001,28.009001,28.009001,112549.531250,0
2017-06-09,28.384001,28.799999,28.384001,28.750999,115531.125000,145
2017-06-12,28.688999,28.688999,28.688999,28.688999,115281.992188,0
2017-06-13,28.780001,28.780001,28.780001,28.780001,115647.656250,20
2017-06-14,29.688999,30.341999,29.688999,30.327999,121868.039063,443
2017-06-15,30.115000,30.115000,29.766001,29.766001,119609.742188,35
2017-06-16,29.400999,29.400999,29.400999,29.400999,118143.046875,0
2017-06-19,29.601999,30.000000,29.601999,30.000000,120550.023438,348
2017-06-20,29.896999,29.896999,29.896999,29.896999,120136.140625,0
2017-06-21,29.849001,29.849001,29.849001,29.849001,119943.265625,0
2017-06-22,29.877001,29.877001,29.860001,29.860001,119987.460938,200
2017-06-23,29.766001,29.766001,29.766001,29.766001,119609.742188,0
2017-06-26,29.523001,29.523001,29.523001,29.523001,118633.281250,0
2017-06-27,29.624001,29.624001,29.624001,29.624001,119039.132813,0
2017-06-28,29.650999,29.650999,29.650999,29.650999,119147.625000,0
2017-06-29,29.499001,29.499001,29.499001,29.499001,118536.843750,0
2017-06-30,29.195999,29.195999,29.195999,29.195999,117319.281250,0
2017-07-03,29.118000,29.118000,29.118000,29.118000,117005.859375,0
2017-07-04,29.000000,29.000000,29.000000,29.000000,116531.695313,0
2017-07-05,29.096001,29.096001,29.096001,29.096001,116917.460938,0
2017-07-06,29.959999,30.761999,29.959999,30.472000,122446.679688,1215
2017-07-07,30.648001,30.648001,30.648001,30.648001,123153.914063,0
2017-07-10,30.583000,30.905001,30.583000,30.905001,124186.625000,110
2017-07-11,30.784000,30.784000,30.663000,30.663000,123214.179688,300
2017-07-12,30.695000,30.695000,30.695000,30.695000,123342.773438,0
2017-07-13,30.929001,31.002001,30.929001,31.002001,124576.398438,20
2017-07-14,31.009001,31.009001,31.009001,31.009001,124604.531250,0
2017-07-17,30.983000,31.200001,30.983000,31.200001,125372.039063,500
2017-07-18,30.987000,31.136999,30.843000,30.997999,124560.320313,460
2017-07-19,30.995001,30.995001,30.995001,30.995001,124548.265625,0
2017-07-20,31.131001,31.131001,31.131001,31.131001,125094.757813,0
2017-07-21,30.409000,30.409000,30.409000,30.409000,122193.523438,0
2017-07-24,30.506001,30.577000,30.506001,30.577000,122868.609375,50
2017-07-25,30.270000,30.270000,30.270000,30.270000,121634.976563,0
2017-07-26,30.212999,30.212999,30.212999,30.212999,121405.929688,0
2017-07-27,30.645000,30.788000,30.645000,30.788000,123716.476563,300
2017-07-28,30.917000,31.049999,30.917000,31.049999,124769.273438,80
2017-07-31,30.972000,30.972000,30.972000,30.972000,124455.851563,0
2017-08-01,31.163000,31.163000,31.163000,31.163000,125223.343750,0
2017-08-02,31.313000,31.313000,31.313000,31.313000,125826.109375,0
2017-08-03,31.750999,31.750999,31.750999,31.750999,127586.125000,0
2017-08-04,32.037998,32.183998,32.037998,32.131001,129113.101563,270
2017-08-07,31.964001,32.653000,31.964001,32.653000,131210.671875,539
2017-08-08,32.359001,32.790001,32.359001,32.452000,130402.968750,1600
2017-08-09,32.331001,32.639999,32.331001,32.528999,130712.398438,200
2017-08-10,32.157001,32.300999,32.157001,32.300999,129796.210938,100
2017-08-11,32.138000,32.138000,32.138000,32.138000,129141.226563,0
2017-08-14,32.583000,33.000000,32.583000,33.000000,132605.031250,281
2017-08-15,32.421001,32.421001,32.421001,32.421001,130278.429688,0
2017-08-16,32.330002,32.672001,32.330002,32.672001,131287.031250,5
2017-08-17,32.613998,32.613998,32.613998,32.613998,131053.945313,0
2017-08-18,33.043999,33.043999,33.043999,33.043999,132781.828125,0
2017-08-21,33.320999,33.320999,33.320999,33.320999,133894.906250,35
2017-08-22,32.722000,32.722000,32.722000,32.722000,131487.937500,0
2017-08-23,33.758999,33.758999,33.758999,33.758999,135654.937500,0
2017-08-24,33.882999,34.361000,33.882999,34.361000,138073.984375,140
2017-08-25,33.923000,34.071999,33.923000,34.071999,136912.687500,55
2017-08-28,33.991001,33.991001,33.991001,33.991001,136587.203125,0
2017-08-29,34.080002,34.080002,34.080002,34.080002,136944.843750,0
2017-08-30,33.935001,33.935001,33.935001,33.935001,136362.171875,0
2017-08-31,33.901001,33.901001,33.901001,33.901001,136225.546875,0
2017-09-01,33.728001,33.728001,33.728001,33.728001,135530.390625,0
2017-09-04,33.534000,33.599998,33.534000,33.599998,135016.031250,130
2017-09-05,33.285999,33.952999,33.285999,33.528999,134730.734375,200
2017-09-06,34.152000,34.152000,34.152000,34.152000,137234.156250,6
2017-09-07,33.852001,33.852001,33.852001,33.852001,136028.656250,0
2017-09-08,33.611000,33.611000,33.611000,33.611000,135060.234375,0
2017-09-11,33.113998,33.113998,33.113998,33.113998,133063.109375,0
2017-09-12,33.585999,33.765999,33.585999,33.765999,135683.078125,120
2017-09-13,33.542000,33.542000,33.542000,33.542000,134782.953125,0
2017-09-14,33.495998,33.495998,33.495998,33.495998,134598.109375,0
2017-09-15,33.667999,33.667999,33.667999,33.667999,135289.281250,0
2017-09-18,33.233002,33.233002,33.233002,33.233002,133541.312500,0
2017-09-19,33.299999,33.299999,33.299999,33.299999,133810.531250,200
2017-09-20,32.875999,32.875999,32.875999,32.875999,132106.750000,0
2017-09-21,32.841000,32.841000,32.841000,32.841000,131966.109375,0
2017-09-22,32.625000,32.625000,32.625000,32.625000,131098.156250,0
2017-09-25,32.585999,32.585999,32.585999,32.585999,130941.437500,0
2017-09-26,32.502998,32.502998,30.975000,30.975000,124467.906250,0
2017-09-27,30.937000,31.000000,30.825001,31.000000,124568.367188,290
2017-09-28,30.745001,31.447001,30.745001,31.447001,126364.554688,1
2017-09-29,31.482000,31.482000,31.482000,31.482000,126505.195313,0
2017-10-02,31.638000,31.638000,31.638000,31.638000,127132.062500,0
2017-10-03,31.638000,31.638000,31.638000,31.638000,127132.062500,0
2017-10-04,32.280998,32.655998,32.280998,32.655998,131222.703125,38
2017-10-05,32.436001,32.436001,32.436001,32.436001,130338.687500,0
2017-10-06,32.477001,32.477001,32.477001,32.477001,130503.437500,0
2017-10-09,32.785000,32.785000,32.785000,32.785000,131741.078125,5
2017-10-10,32.932999,32.932999,32.932999,32.932999,132335.796875,0
2017-10-11,33.056000,33.056000,33.056000,33.056000,132830.062500,0
2017-10-12,33.750000,34.000000,33.750000,34.000000,136623.359375,1320
2017-10-13,34.042000,34.500000,34.042000,34.500000,138632.531250,150
2017-10-16,34.152000,34.349998,34.152000,34.349998,138029.781250,0
2017-10-17,34.263000,34.263000,34.248001,34.248001,137619.921875,58
2017-10-18,34.146000,34.146000,34.146000,34.146000,137210.046875,0
2017-10-19,34.626999,34.626999,34.626999,34.626999,139142.843750,0
2017-10-20,34.148998,34.896000,34.148998,34.896000,140223.781250,100
2017-10-23,34.396999,34.396999,34.396999,34.396999,138218.625000,0
2017-10-24,34.348000,34.348000,34.348000,34.348000,138021.750000,0
2017-10-25,34.540001,35.000000,34.540001,35.000000,140641.687500,748
2017-10-26,34.945000,34.945000,34.682999,34.682999,139367.875000,290
2017-10-27,34.868999,34.868999,34.868999,34.868999,140115.296875,0
2017-10-30,34.861000,34.861000,34.861000,34.861000,140083.156250,0
2017-10-31,34.861000,34.861000,34.861000,34.861000,140083.156250,0
2017-11-01,34.576000,34.576000,34.532001,34.532001,138761.125000,335
2017-11-02,34.535999,34.821999,34.535999,34.668999,139311.609375,1202
2017-11-03,34.238998,34.238998,34.238998,34.238998,137583.734375,0
2017-11-06,34.174000,34.174000,33.859001,33.859001,136056.781250,100
2017-11-07,33.728001,33.728001,33.728001,33.728001,135530.390625,0
2017-11-08,33.558998,33.558998,33.459000,33.459000,134449.437500,100
2017-11-09,33.304001,33.304001,33.304001,33.304001,133826.609375,0
2017-11-10,33.200001,33.200001,33.200001,33.200001,133408.703125,0
2017-11-13,32.215000,32.215000,32.215000,32.215000,129450.625000,210
2017-11-14,32.391998,32.391998,32.259998,32.259998,129631.460938,0
2017-11-15,32.254002,32.254002,32.188999,32.188999,129346.148438,420
2017-11-16,31.700001,31.865000,31.700001,31.865000,128044.234375,100
2017-11-17,31.863001,32.047001,31.863001,32.047001,128775.562500,400
2017-11-20,31.855000,31.855000,31.855000,31.855000,128004.039063,0
2017-11-21,31.669001,31.669001,31.669001,31.669001,127256.625000,0
2017-11-22,32.455002,32.455002,32.455002,32.455002,130415.039063,3
2017-11-23,32.626999,32.626999,32.625999,32.625999,131102.171875,0
2017-11-24,32.855000,32.855000,32.855000,32.855000,132022.359375,0
2017-11-27,32.978001,32.990002,32.978001,32.990002,132564.843750,500
2017-11-28,32.546001,32.546001,32.546001,32.546001,130780.710938,0
2017-11-29,32.168999,32.168999,32.168999,32.168999,129265.789063,0
2017-11-30,31.770000,31.770000,31.770000,31.770000,127662.476563,0
2017-12-01,31.909000,31.909000,31.909000,31.909000,128221.039063,0
2017-12-04,31.412001,31.412001,31.412001,31.412001,126223.914063,100
2017-12-05,31.511000,31.511000,31.511000,31.511000,126621.734375,0
2017-12-06,31.441000,31.812000,31.441000,31.812000,127831.250000,75
2017-12-07,31.332001,31.332001,31.332001,31.332001,125902.453125,0
2017-12-08,32.146999,32.146999,32.146999,32.146999,129177.390625,0
2017-12-11,31.801001,31.801001,31.801001,31.801001,127787.046875,0
2017-12-12,31.723000,31.723000,31.723000,31.723000,127473.609375,0
2017-12-13,32.283001,32.283001,32.283001,32.283001,129723.890625,0
2017-12-14,32.279999,32.279999,32.279999,32.279999,129711.828125,0
2017-12-15,32.639999,32.639999,32.639999,32.639999,131158.421875,0
2017-12-18,33.043999,33.043999,33.043999,33.043999,132781.828125,0
2017-12-19,33.386002,33.386002,33.386002,33.386002,134156.109375,0
2017-12-20,33.264999,33.264999,33.264999,33.264999,133669.890625,0
2017-12-21,33.157001,33.735001,33.157001,33.735001,135558.515625,150
2017-12-22,33.662998,33.662998,33.662998,33.662998,135269.171875,0
2017-12-27,33.706001,33.706001,33.706001,33.706001,135441.984375,0
2017-12-28,33.966000,34.180000,33.966000,34.180000,137346.656250,200
2017-12-29,34.015999,34.015999,34.015999,34.015999,136687.640625,0
2018-01-02,34.139999,34.139999,34.139999,34.139999,137185.937500,0
2018-01-03,34.599998,34.599998,34.599998,34.599998,139034.359375,0
2018-01-04,34.959999,35.160000,34.959999,35.160000,141284.625000,500
2018-01-05,35.380001,35.520000,35.380001,35.520000,142731.234375,100
2018-01-08,35.480000,35.480000,35.480000,35.480000,142570.484375,10
2018-01-09,35.439999,35.439999,34.660000,34.660000,139275.453125,314
2018-01-10,34.660000,34.660000,34.639999,34.639999,139195.078125,35
2018-01-11,34.580002,34.580002,34.580002,34.580002,138954.000000,0
2018-01-12,35.060001,35.060001,35.060001,35.060001,140882.812500,0
